task_ID,pickup_x_loc,pickup_y_loc,pickup_speed_limit,dropoff_x_loc,dropoff_y_loc,dropoff_speed_limit,package_size,payment,min_QoS,min_Rep,cluster,euclidean_distance,AVG_Commulative_Distance,ETA_AV,ETA_GV,submission_timestamp,,,,,
70,7500,7500,40,1860.651713,3943.734185,60,1,5,0.5,0.6,1,6667.0289974375255,5851.328149,4.000217390462081,6.571785707269029,05:57.8,,,,,
100,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5830.698470808305,1.4065697421455388,2.310793145829848,06:07.8,,,,,
87,7500,7500,40,3215.980803,10599.51285,80,1,10,0.5,0.6,2,5287.702748907766,5827.523057229939,3.1726216429994163,5.212164123317186,06:17.8,,,,,
38,7500,7500,40,11279.86412,9908.108612,100,1,10,0.5,0.6,0,4481.780879,5819.698974800321,2.689068522223241,4.417755425580104,06:27.8,,,,,
17,7500,7500,40,10860.239,3479.063823,100,1,10,0.5,0.6,3,5240.146360798763,5816.348959690485,3.1440878101910825,5.165287112315103,06:37.8,,,,,
2,7500,7500,40,12229.61446,3897.787531,60,1,5,0.5,0.6,3,5945.181880331639,5817.089378774629,3.567109121064765,5.860250693869042,06:47.8,,,,,
30,7500,7500,40,10618.93835,8832.209827,100,1,10,0.5,0.6,0,3391.5423371083602,5803.229109965107,2.034925398195165,3.3430917227408354,06:57.8,,,,,
38,7500,7500,40,5067.176969,2243.10125,100,1,10,0.5,0.6,1,5792.5480025406105,5803.168421854742,3.4755287945733087,5.709797300476323,07:07.8,,,,,
59,7500,7500,40,107.9927214,14408.65096,60,1,10,0.5,0.6,2,10117.866852906174,5827.545249148818,6.070720099602264,9.973325869,07:17.8,,,,,
99,7500,7500,40,6243.547815,1429.448953,60,1,10,0.5,0.6,1,6199.214636277222,5829.633279413583,3.7195287743272756,6.110654409728534,07:27.8,,,,,
80,7500,7500,40,6922.173951,1993.141259,100,1,5,0.5,0.6,1,5537.090945667411,5827.998964699917,3.3222545607559373,5.457989630849333,07:37.8,,,,,
48,7500,7500,40,6435.220287,4852.606078,60,1,5,0.5,0.6,1,2853.4979264470567,5811.473958931846,1.7120987524440365,2.812733662318574,07:47.8,,,,,
91,7500,7500,40,3121.844015,14317.81298,60,1,5,0.5,0.6,2,8102.519588103047,5824.13167,4.861511743138804,7.986769285453662,07:57.8,,,,,
80,7500,7500,40,1333.766356,5777.838451,80,1,10,0.5,0.6,1,6402.208818642812,5827.307917661968,3.8413252835030365,6.310748674631489,08:07.8,,,,,
91,7500,7500,40,13278.88298,4938.419862,80,1,10,0.5,0.6,3,6321.169298621509,5830.006613732785,3.7927015715875023,6.230866862267296,08:17.8,,,,,
63,7500,7500,40,10627.51352,1298.645149,60,1,5,0.5,0.6,3,6945.368440731328,5836.068363,4.167221056104355,6.846148872017596,08:27.8,,,,,
75,7500,7500,40,14281.90093,11014.32972,80,1,5,0.5,0.6,0,7638.369826903225,5845.810532868834,4.5830218869758905,7.5292502364353195,08:37.8,,,,,
65,7500,7500,40,10735.05652,13148.72511,80,1,5,0.5,0.6,0,6509.507362039806,5849.378795391259,3.9057044094124747,6.416514381392052,08:47.8,,,,,
33,7500,7500,40,1860.651713,3943.734185,60,1,5,0.5,0.6,1,6667.0289974375255,5853.751256364769,4.000217390462081,6.571785707269029,08:57.8,,,,,
5,7500,7500,40,9336.100367,1514.146199,60,1,10,0.5,0.6,3,6261.1269182395545,5855.918148183251,3.756676143,6.171682230345611,09:07.8,,,,,
34,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5837.338067548761,1.4065697421455388,2.310793145829848,09:17.8,,,,,
2,7500,7500,40,6474.993212,13308.31571,80,1,5,0.5,0.6,2,5898.064962741653,5837.657682786618,3.538838970567314,5.813806875234467,09:27.8,,,,,
63,7500,7500,40,5157.685134,9422.049421,60,1,5,0.5,0.6,2,3029.9691262986375,5822.957742700293,1.8179814721432195,2.986683844532417,09:37.8,,,,,
73,7500,7500,40,1612.72066,4839.886116,60,1,10,0.5,0.6,1,6460.360972987252,5826.2775511913715,3.8762165760399183,6.368070083750091,09:47.8,,,,,
61,7500,7500,40,1223.55671,8060.709983,100,1,10,0.5,0.6,2,6301.439205652117,5828.739528675624,3.780863515829543,6.211418627824462,09:57.8,,,,,
60,7500,7500,40,5128.264356,14907.51091,60,1,5,0.5,0.6,2,7777.9398192704275,5838.786952853948,4.666763882228729,7.666826371375631,10:07.8,,,,,
30,7500,7500,40,6243.547815,1429.448953,60,1,10,0.5,0.6,1,6199.214636277222,5840.635299948426,3.7195287743272756,6.110654409728534,10:17.8,,,,,
44,7500,7500,40,6380.474312,5866.065189,100,1,5,0.5,0.6,1,1980.6768373794814,5820.941634323075,1.1884061000508765,1.952381448410113,10:27.8,,,,,
91,7500,7500,40,12864.85033,14205.99488,100,1,5,0.5,0.6,0,8587.897670878448,5834.987096,5.152738592221592,8.465213394251004,10:37.8,,,,,
44,7500,7500,40,14423.12616,12462.22133,100,1,5,0.5,0.6,0,8517.823449660576,5848.536774989201,5.110694059574958,8.396140233533595,10:47.8,,,,,
95,7500,7500,40,9336.100367,1514.146199,60,1,10,0.5,0.6,3,6261.1269182395545,5850.610092291967,3.756676143,6.171682230345611,10:57.8,,,,,
62,7500,7500,40,1612.72066,4839.886116,60,1,10,0.5,0.6,1,6460.360972987252,5853.658846695443,3.8762165760399183,6.368070083750091,11:07.8,,,,,
37,7500,7500,40,11272.89893,4210.469036,80,1,10,0.5,0.6,3,5005.574921538066,5849.439524,3.0033449469161493,4.934066694275902,11:17.8,,,,,
14,7500,7500,40,2100.396033,1758.191954,80,1,10,0.5,0.6,1,7881.883190936953,5859.501125997839,4.729129905103911,7.769284837439895,11:27.8,,,,,
3,7500,7500,40,6380.474312,5866.065189,100,1,5,0.5,0.6,1,1980.6768373794814,5840.393617186912,1.1884061000508765,1.952381448410113,11:37.8,,,,,
52,7500,7500,40,11279.86412,9908.108612,100,1,10,0.5,0.6,0,4481.780879,5833.733750824897,2.689068522223241,4.417755425580104,11:47.8,,,,,
33,7500,7500,40,14159.68981,7322.618189,80,1,10,0.5,0.6,0,6662.051685757631,5837.774326117252,3.9972310034601164,6.566879500055723,11:57.8,,,,,
56,7500,7500,40,6380.474312,5866.065189,100,1,5,0.5,0.6,1,1980.6768373794814,5819.050551900078,1.1884061000508765,1.952381448410113,12:07.8,,,,,
32,7500,7500,40,12099.27467,3016.461473,60,1,10,0.5,0.6,3,6423.040185540761,5821.968376217183,3.853824103616808,6.3312824505150855,12:17.8,,,,,
50,7500,7500,40,11279.86412,9908.108612,100,1,10,0.5,0.6,0,4481.780879,5815.525167,2.689068522223241,4.417755425580104,12:27.8,,,,,
77,7500,7500,40,1254.486976,14678.53183,60,1,10,0.5,0.6,2,9515.132797456183,5833.226639013152,5.709079667,9.379202302123371,12:37.8,,,,,
32,7500,7500,40,13498.22451,68.25845011,100,1,10,0.5,0.6,3,9550.365425309285,5850.927299900276,5.730219243725132,9.413931606622203,12:47.8,,,,,
50,7500,7500,40,3138.731113,13836.58568,60,1,5,0.5,0.6,2,7692.397831820928,5859.654648392791,4.615438689861679,7.582506412559182,12:57.8,,,,,
75,7500,7500,40,13440.45754,4742.72218,100,1,5,0.5,0.6,3,6549.169166188066,5862.907075363523,3.9295014918538365,6.455609588226494,13:07.8,,,,,
18,7500,7500,40,13130.08133,11296.44446,60,1,10,0.5,0.6,0,6790.493819283022,5867.261942705869,4.074296283421221,6.693486745597587,13:17.8,,,,,
93,7500,7500,40,2100.396033,1758.191954,80,1,10,0.5,0.6,1,7881.883190936953,5876.676060688256,4.729129905103911,7.769284837439895,13:27.8,,,,,
15,7500,7500,40,3404.458422,13852.53546,100,1,5,0.5,0.6,2,7558.3177721740285,5884.497650044004,4.534990654234436,7.450341782713422,13:37.8,,,,,
34,7500,7500,40,369.449492,10235.20793,60,1,5,0.5,0.6,2,7637.153460698844,5892.611797315555,4.5822920672547225,7.528051246894428,13:47.8,,,,,
12,7500,7500,40,13498.22451,68.25845011,100,1,10,0.5,0.6,3,9550.365425309285,5909.467805,5.730219243725132,9.413931606622203,13:57.8,,,,,
60,7500,7500,40,10070.24674,14685.0816,80,1,5,0.5,0.6,0,7630.961009,5917.364562635173,4.578576596241838,7.521947258807065,14:07.8,,,,,
50,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5901.049121291014,1.4065697421455388,2.310793145829848,14:17.8,,,,,
91,7500,7500,40,5128.264356,14907.51091,60,1,5,0.5,0.6,2,7777.9398192704275,5909.580442645466,4.666763882228729,7.666826371375631,14:27.8,,,,,
19,7500,7500,40,10618.93835,8832.209827,100,1,10,0.5,0.6,0,3391.5423371083602,5898.186605063851,2.034925398195165,3.3430917227408354,14:37.8,,,,,
96,7500,7500,40,5820.090127,6192.729998,80,1,5,0.5,0.6,1,2128.626797291835,5881.206605929743,1.2771760758207487,2.098217837,14:47.8,,,,,
86,7500,7500,40,1059.058964,8402.802758,100,1,5,0.5,0.6,2,6503.904538646493,5883.998973341029,3.9023427153832104,6.410991598348709,14:57.8,,,,,
16,7500,7500,40,10070.24674,14685.0816,80,1,5,0.5,0.6,0,7630.961009,5891.797911000213,4.578576596241838,7.521947258807065,15:07.8,,,,,
96,7500,7500,40,883.796044,12581.29275,60,1,10,0.5,0.6,2,8342.283307146887,5902.6889572053105,5.005369974277392,8.223107807835909,15:17.8,,,,,
73,7500,7500,40,12229.61446,3897.787531,60,1,5,0.5,0.6,3,5945.181880331639,5902.876978989055,3.567109121064765,5.860250693869042,15:27.8,,,,,
85,7500,7500,40,13974.29371,6299.180854,100,1,5,0.5,0.6,3,6584.713032983669,5905.880662,3.9508278118885456,6.490645685396343,15:37.8,,,,,
94,7500,7500,40,13498.22451,68.25845011,100,1,10,0.5,0.6,3,9550.365425309285,5921.865244341314,5.730219243725132,9.413931606622203,15:47.8,,,,,
29,7500,7500,40,8773.043233,7878.254343,80,1,5,0.5,0.6,0,1328.0494801750415,5901.804913493426,0.7968296865113654,1.3090773410037484,15:57.8,,,,,
27,7500,7500,40,5820.090127,6192.729998,80,1,5,0.5,0.6,1,2128.626797291835,5885.399791249072,1.2771760758207487,2.098217837,16:07.8,,,,,
68,7500,7500,40,8430.512405,11272.07625,100,1,5,0.5,0.6,0,3885.152842341574,5876.740713548174,2.331091700742761,3.829650647937692,16:17.8,,,,,
75,7500,7500,40,3404.458422,13852.53546,100,1,5,0.5,0.6,2,7558.3177721740285,5883.988891,4.534990654234436,7.450341782713422,16:27.8,,,,,
98,7500,7500,40,14053.19385,2754.27756,80,1,5,0.5,0.6,3,8091.120512945352,5893.461558432393,4.854672298057866,7.975533054258894,16:37.8,,,,,
89,7500,7500,40,9959.383358,4219.282023,100,1,5,0.5,0.6,3,4100.204500258622,5885.798066730796,2.4601226952349275,4.041630138707412,16:47.8,,,,,
81,7500,7500,40,4204.35507,10966.09132,80,1,10,0.5,0.6,2,4782.788362307849,5881.104408414103,2.869673011645363,4.714462800804985,16:57.8,,,,,
62,7500,7500,40,10618.93835,8832.209827,100,1,10,0.5,0.6,0,3391.5423371083602,5870.555416586537,2.034925398195165,3.3430917227408354,17:07.8,,,,,
4,7500,7500,40,9799.167149,12799.88681,60,1,5,0.5,0.6,0,5777.1073846601075,5870.161121093176,3.4662644238635356,5.694577262894741,17:17.8,,,,,
78,7500,7500,40,1059.058964,8402.802758,100,1,5,0.5,0.6,2,6503.904538646493,5872.823908561888,3.9023427153832104,6.410991598348709,17:27.8,,,,,
3,7500,7500,40,4479.909689,4064.769946,60,1,5,0.5,0.6,1,4574.0300622200175,5867.389625,2.7444180318431743,4.508686762734912,17:37.8,,,,,
26,7500,7500,40,4204.35507,10966.09132,80,1,10,0.5,0.6,2,4782.788362307849,5862.870452759405,2.869673011645363,4.714462800804985,17:47.8,,,,,
48,7500,7500,40,8341.498008,7494.717979,80,1,10,0.5,0.6,0,841.5145857526134,5842.034951236555,0.5049087504417505,0.8294929464433104,17:57.8,,,,,
72,7500,7500,40,3432.120791,1700.185786,100,1,10,0.5,0.6,1,7084.171523,5847.167746989304,4.250502905539984,6.982969053115999,18:07.8,,,,,
19,7500,7500,40,3215.980803,10599.51285,80,1,10,0.5,0.6,2,5287.702748907766,5844.8654218943175,3.1726216429994163,5.212164123317186,18:17.8,,,,,
35,7500,7500,40,12864.85033,14205.99488,100,1,5,0.5,0.6,0,8587.897670878448,5856.107357340975,5.152738592221592,8.465213394251004,18:27.8,,,,,
18,7500,7500,40,12864.85033,14205.99488,100,1,5,0.5,0.6,0,8587.897670878448,5867.257521886026,5.152738592221592,8.465213394251004,18:37.8,,,,,
23,7500,7500,40,13130.08133,11296.44446,60,1,10,0.5,0.6,0,6790.493819283022,5871.010514964876,4.074296283421221,6.693486745597587,18:47.8,,,,,
35,7500,7500,40,10627.51352,1298.645149,60,1,5,0.5,0.6,3,6945.368440731328,5875.360142,4.167221056104355,6.846148872017596,18:57.8,,,,,
48,7500,7500,40,10627.51352,1298.645149,60,1,5,0.5,0.6,3,6945.368440731328,5879.6746917855735,4.167221056104355,6.846148872017596,19:07.8,,,,,
6,7500,7500,40,10110.87204,268.0856836,100,1,10,0.5,0.6,3,7688.773472571794,5886.940148736522,4.613264074316548,7.578933829880957,19:17.8,,,,,
49,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5872.769519774634,1.4065697421455388,2.310793145829848,19:27.8,,,,,
26,7500,7500,40,6435.220287,4852.606078,60,1,5,0.5,0.6,1,2853.4979264470567,5860.7405492832895,1.7120987524440365,2.812733662318574,19:37.8,,,,,
12,7500,7500,40,2544.497288,5438.209927,100,1,10,0.5,0.6,1,5367.307093463618,5858.782480014163,3.220384249637402,5.290631262726619,19:47.8,,,,,
86,7500,7500,40,5067.176969,2243.10125,100,1,10,0.5,0.6,1,5792.5480025406105,5858.520683660513,3.4755287945733087,5.709797300476323,19:57.8,,,,,
48,7500,7500,40,6494.927616,11215.48057,60,1,10,0.5,0.6,2,3849.021480645092,5850.609269475413,2.3094128837682293,3.794035448652918,20:07.8,,,,,
45,7500,7500,40,5820.090127,6192.729998,80,1,5,0.5,0.6,1,2128.626797291835,5836.013259780576,1.2771760758207487,2.098217837,20:17.8,,,,,
95,7500,7500,40,2403.639692,10876.68715,60,1,5,0.5,0.6,2,6113.501822360952,5837.097199478156,3.668101086080369,6.026166064823892,20:27.8,,,,,
34,7500,7500,40,14053.19385,2754.27756,80,1,5,0.5,0.6,3,8091.120512945352,5845.867718,4.854672298057866,7.975533054258894,20:37.8,,,,,
71,7500,7500,40,12445.99774,607.1880565,60,1,5,0.5,0.6,3,8483.734445475187,5856.092007848172,5.090240657104631,8.362538215218288,20:47.8,,,,,
69,7500,7500,40,4479.909689,4064.769946,60,1,5,0.5,0.6,1,4574.0300622200175,5851.141961726056,2.7444180318431743,4.508686762734912,20:57.8,,,,,
29,7500,7500,40,4960.635668,12191.82407,60,1,5,0.5,0.6,2,5334.939954755136,5849.156569391553,3.2009639664511536,5.258726511805128,21:07.8,,,,,
98,7500,7500,40,10309.62189,4724.697836,60,1,5,0.5,0.6,3,3949.212231,5841.877089,2.3695273339517913,3.8927949024412607,21:17.8,,,,,
80,7500,7500,40,10070.24674,14685.0816,80,1,5,0.5,0.6,0,7630.961009,5848.705653747913,4.578576596241838,7.521947258807065,21:27.8,,,,,
98,7500,7500,40,1745.997436,10060.41648,100,1,10,0.5,0.6,2,6297.958245683578,5850.413838508124,3.7787749398525965,6.207987395865276,21:37.8,,,,,
49,7500,7500,40,369.449492,10235.20793,60,1,5,0.5,0.6,2,7637.153460698844,5857.181791622484,4.5822920672547225,7.528051246894428,21:47.8,,,,,
64,7500,7500,40,1223.55671,8060.709983,100,1,10,0.5,0.6,2,6301.439205652117,5858.858234694293,3.780863515829543,6.211418627824462,21:57.8,,,,,
59,7500,7500,40,4566.872412,9442.299224,60,1,10,0.5,0.6,2,3517.9203690037516,5850.057716402223,2.1107522171807465,3.4676643538246568,22:07.8,,,,,
30,7500,7500,40,6494.927616,11215.48057,60,1,10,0.5,0.6,2,3849.021480645092,5842.563198665305,2.3094128837682293,3.794035448652918,22:17.8,,,,,
95,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5826.317248389621,0.8931891130828866,1.4673821130927003,22:27.8,,,,,
30,7500,7500,40,5820.090127,6192.729998,80,1,5,0.5,0.6,1,2128.626797291835,5812.571187233125,1.2771760758207487,2.098217837,22:37.8,,,,,
73,7500,7500,40,691.488384,12941.8193,80,1,10,0.5,0.6,2,8716.032798056172,5823.324748754692,5.229619668374464,8.591518019251032,22:47.8,,,,,
53,7500,7500,40,14758.75089,14332.50486,80,1,10,0.5,0.6,0,9968.579996736788,5838.620893581194,5.981147986079776,9.826171682994342,22:57.8,,,,,
25,7500,7500,40,1059.058964,8402.802758,100,1,5,0.5,0.6,2,6503.904538646493,5841.066789335111,3.9023427153832104,6.410991598348709,23:07.8,,,,,
96,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5825.123865289129,0.8931891130828866,1.4673821130927003,23:17.8,,,,,
64,7500,7500,40,10522.74634,12921.06745,100,1,10,0.5,0.6,0,6206.848460690108,5826.517020746797,3.7241090689658467,6.118179179485452,23:27.8,,,,,
74,7500,7500,40,9873.997627,3681.471824,100,1,10,0.5,0.6,3,4496.334302827606,5821.679992681637,2.697800576300962,4.432100942981209,23:37.8,,,,,
40,7500,7500,40,11148.40985,7398.722027,60,1,5,0.5,0.6,0,3649.815288,5813.810917664948,2.1898891684655517,3.597675059395399,23:47.8,,,,,
15,7500,7500,40,1860.388023,4405.670171,80,1,10,0.5,0.6,1,6432.736613,5816.0453064584135,3.859641960353746,6.340840358003291,23:57.8,,,,,
47,7500,7500,40,4999.583917,4594.280152,80,1,10,0.5,0.6,1,3833.4434157444016,5808.913644981026,2.300066044846509,3.778679927580396,24:07.8,,,,,
70,7500,7500,40,10522.74634,12921.06745,100,1,10,0.5,0.6,0,6206.848460690108,5810.339934643065,3.7241090689658467,6.118179179485452,24:17.8,,,,,
23,7500,7500,40,8640.224592,2592.914172,100,1,10,0.5,0.6,3,5037.817328846135,5807.580925336647,3.022690391,4.9658484956744795,24:27.8,,,,,
60,7500,7500,40,11272.89893,4210.469036,80,1,10,0.5,0.6,3,5005.574921538066,5804.726811444126,3.0033449469161493,4.934066694275902,24:37.8,,,,,
9,7500,7500,40,107.9927214,14408.65096,60,1,10,0.5,0.6,2,10117.866852906174,5820.0216342861895,6.070720099602264,9.973325869,24:47.8,,,,,
56,7500,7500,40,11572.71954,1209.407803,80,1,5,0.5,0.6,3,7493.903831321056,5825.936412367585,4.496342289799949,7.3868480411969015,24:57.8,,,,,
39,7500,7500,40,6243.547815,1429.448953,60,1,10,0.5,0.6,1,6199.214636277222,5827.250772310928,3.7195287743272756,6.110654409728534,25:07.8,,,,,
54,7500,7500,40,6474.993212,13308.31571,80,1,5,0.5,0.6,2,5898.064962741653,5827.499243154545,3.538838970567314,5.813806875234467,25:17.8,,,,,
96,7500,7500,40,4999.583917,4594.280152,80,1,10,0.5,0.6,1,3833.4434157444016,5820.527019981782,2.300066044846509,3.778679927580396,25:27.8,,,,,
73,7500,7500,40,10627.51352,1298.645149,60,1,5,0.5,0.6,3,6945.368440731328,5824.446328068018,4.167221056104355,6.846148872017596,25:37.8,,,,,
23,7500,7500,40,4960.635668,12191.82407,60,1,5,0.5,0.6,2,5334.939954755136,5822.7466531606815,3.2009639664511536,5.258726511805128,25:47.8,,,,,
36,7500,7500,40,4566.872412,9442.299224,60,1,10,0.5,0.6,2,3517.9203690037516,5814.771475706852,2.1107522171807465,3.4676643538246568,25:57.8,,,,,
53,7500,7500,40,12650.92075,3427.872494,80,1,5,0.5,0.6,3,6566.140950753775,5817.362404931151,3.9396845625728956,6.472338919,26:07.8,,,,,
83,7500,7500,40,11501.78424,8967.853427,100,1,10,0.5,0.6,0,4262.495835,5812.0192208430735,2.557497496065311,4.2016030256487795,26:17.8,,,,,
75,7500,7500,40,1745.997436,10060.41648,100,1,10,0.5,0.6,2,6297.958245683578,5813.683395585678,3.7787749398525965,6.207987395865276,26:27.8,,,,,
82,7500,7500,40,14758.75089,14332.50486,80,1,10,0.5,0.6,0,9968.579996736788,5827.863930060596,5.981147986079776,9.826171682994342,26:37.8,,,,,
89,7500,7500,40,1860.651713,3943.734185,60,1,5,0.5,0.6,1,6667.0289974375255,5830.718233010858,4.000217390462081,6.571785707269029,26:47.8,,,,,
36,7500,7500,40,1333.766356,5777.838451,80,1,10,0.5,0.6,1,6402.208818642812,5832.655489,3.8413252835030365,6.310748674631489,26:57.8,,,,,
90,7500,7500,40,5548.933197,6200.384409,80,1,5,0.5,0.6,1,2344.282908264464,5820.870446730067,1.4065697421455388,2.310793145829848,27:07.8,,,,,
90,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5806.283840932262,0.8931891130828866,1.4673821130927003,27:17.8,,,,,
79,7500,7500,40,10522.74634,12921.06745,100,1,10,0.5,0.6,0,6206.848460690108,5807.628017508631,3.7241090689658467,6.118179179485452,27:27.8,,,,,
73,7500,7500,40,2100.396033,1758.191954,80,1,10,0.5,0.6,1,7881.883190936953,5814.565325780966,4.729129905103911,7.769284837439895,27:37.8,,,,,
9,7500,7500,40,969.0735606,3282.399547,60,1,5,0.5,0.6,1,7774.390891946994,5821.098077668186,4.6646345258389275,7.663328143023956,27:47.8,,,,,
93,7500,7500,40,14053.19385,2754.27756,80,1,5,0.5,0.6,3,8091.120512945352,5828.639680443194,4.854672298057866,7.975533054258894,27:57.8,,,,,
83,7500,7500,40,6652.20678,10930.6279,80,1,10,0.5,0.6,2,3533.8309470485456,5821.040976,2.120298564,3.4833476378525723,28:07.8,,,,,
72,7500,7500,40,1860.388023,4405.670171,80,1,10,0.5,0.6,1,6432.736613,5823.059773511237,3.859641960353746,6.340840358003291,28:17.8,,,,,
94,7500,7500,40,2069.325051,8746.535672,100,1,10,0.5,0.6,2,5571.901074653894,5822.233593580786,3.343140638106055,5.492302472180831,28:27.8,,,,,
33,7500,7500,40,11148.40985,7398.722027,60,1,5,0.5,0.6,0,3649.815288,5815.110910611916,2.1898891684655517,3.597675059395399,28:37.8,,,,,
14,7500,7500,40,5467.100887,12553.44178,100,1,10,0.5,0.6,2,5447.013186458027,5813.907976872851,3.268207905,5.369198697025201,28:47.8,,,,,
86,7500,7500,40,10487.79436,8002.435253,100,1,5,0.5,0.6,0,3029.7452553684784,5804.839042926583,1.8178471495853927,2.9864631717590338,28:57.8,,,,,
27,7500,7500,40,3404.458422,13852.53546,100,1,5,0.5,0.6,2,7558.3177721740285,5810.532156,4.534990654234436,7.450341782713422,29:07.8,,,,,
8,7500,7500,40,14715.23821,13075.24457,80,1,10,0.5,0.6,0,9118.279133738228,5821.236838460754,5.4709674693010015,8.988017978,29:17.8,,,,,
25,7500,7500,40,2069.325051,8746.535672,100,1,10,0.5,0.6,2,5571.901074653894,5820.432529545249,3.343140638106055,5.492302472180831,29:27.8,,,,,
51,7500,7500,40,3215.980803,10599.51285,80,1,10,0.5,0.6,2,5287.702748907766,5818.719572051237,3.1726216429994163,5.212164123317186,29:37.8,,,,,
39,7500,7500,40,4204.35507,10966.09132,80,1,10,0.5,0.6,2,4782.788362307849,5815.3992797123165,2.869673011645363,4.714462800804985,29:47.8,,,,,
11,7500,7500,40,10070.24674,14685.0816,80,1,5,0.5,0.6,0,7630.961009,5821.199796419301,4.578576596241838,7.521947258807065,29:57.8,,,,,
14,7500,7500,40,5157.685134,9422.049421,60,1,5,0.5,0.6,2,3029.9691262986375,5812.3105267692345,1.8179814721432195,2.986683844532417,30:07.8,,,,,
26,7500,7500,40,9463.523509,4049.698434,100,1,10,0.5,0.6,3,3969.887337192905,5806.461564262643,2.381932397551878,3.9131746497667925,30:17.8,,,,,
44,7500,7500,40,9463.523509,4049.698434,100,1,10,0.5,0.6,3,3969.887337192905,5800.649620506093,2.381932397551878,3.9131746497667925,30:27.8,,,,,
98,7500,7500,40,4566.872412,9442.299224,60,1,10,0.5,0.6,2,3517.9203690037516,5793.4485818578205,2.1107522171807465,3.4676643538246568,30:37.8,,,,,
63,7500,7500,40,14159.68981,7322.618189,80,1,10,0.5,0.6,0,6662.051685757631,5796.180038159392,3.9972310034601164,6.566879500055723,30:47.8,,,,,
55,7500,7500,40,10735.05652,13148.72511,80,1,5,0.5,0.6,0,6509.507362039806,5798.416174,3.9057044094124747,6.416514381392052,30:57.8,,,,,
76,7500,7500,40,8341.498008,7494.717979,80,1,10,0.5,0.6,0,841.5145857526134,5782.925856507747,0.5049087504417505,0.8294929464433104,31:07.8,,,,,
5,7500,7500,40,557.9314567,11503.55779,80,1,10,0.5,0.6,2,8013.787532465553,5789.875581354968,4.808272509862787,7.8993048308608875,31:17.8,,,,,
48,7500,7500,40,10735.05652,13148.72511,80,1,5,0.5,0.6,0,6509.507362039806,5792.110462661442,3.9057044094124747,6.416514381392052,31:27.8,,,,,
5,7500,7500,40,369.449492,10235.20793,60,1,5,0.5,0.6,2,7637.153460698844,5797.822670085707,4.5822920672547225,7.528051246894428,31:37.8,,,,,
28,7500,7500,40,369.449492,10235.20793,60,1,5,0.5,0.6,2,7637.153460698844,5803.499616970315,4.5822920672547225,7.528051246894428,31:47.8,,,,,
3,7500,7500,40,14423.12616,12462.22133,100,1,5,0.5,0.6,0,8517.823449660576,5811.851382609362,5.110694059574958,8.396140233533595,31:57.8,,,,,
84,7500,7500,40,7473.356484,5420.133634,60,1,5,0.5,0.6,1,2080.037014,5800.404099269462,1.2480222057849937,2.0503221934607847,32:07.8,,,,,
100,7500,7500,40,8773.043233,7878.254343,80,1,5,0.5,0.6,0,1328.0494801750415,5786.727173828806,0.7968296865113654,1.3090773410037484,32:17.8,,,,,
88,7500,7500,40,4204.35507,10966.09132,80,1,10,0.5,0.6,2,4782.788362307849,5783.666384769292,2.869673011645363,4.714462800804985,32:27.8,,,,,
62,7500,7500,40,8640.224592,2592.914172,100,1,10,0.5,0.6,3,5037.817328846135,5781.399366,3.022690391,4.9658484956744795,32:37.8,,,,,
57,7500,7500,40,10197.37031,6651.769996,60,1,5,0.5,0.6,3,2827.596282997637,5772.448447927792,1.6965577664054665,2.7872020424199504,32:47.8,,,,,
79,7500,7500,40,5067.176969,2243.10125,100,1,10,0.5,0.6,1,5792.5480025406105,5772.509172,3.4755287945733087,5.709797300476323,32:57.8,,,,,
30,7500,7500,40,369.449492,10235.20793,60,1,5,0.5,0.6,2,7637.153460698844,5778.125570118707,4.5822920672547225,7.528051246894428,33:07.8,,,,,
96,7500,7500,40,6435.220287,4852.606078,60,1,5,0.5,0.6,1,2853.4979264470567,5769.3429045220955,1.7120987524440365,2.812733662318574,33:17.8,,,,,
99,7500,7500,40,13356.43417,9188.967159,100,1,5,0.5,0.6,0,6095.115359565316,5770.318271153961,3.657069208425051,6.008042265834261,33:27.8,,,,,
42,7500,7500,40,10309.62189,4724.697836,60,1,5,0.5,0.6,3,3949.212231,5764.8821337211175,2.3695273339517913,3.8927949024412607,33:37.8,,,,,
61,7500,7500,40,14758.75089,14332.50486,80,1,10,0.5,0.6,0,9968.579996736788,5777.393139265807,5.981147986079776,9.826171682994342,33:47.8,,,,,
78,7500,7500,40,8135.23898,8846.308237,80,1,10,0.5,0.6,0,1488.648524782108,5764.666894118971,0.8931891130828866,1.4673821130927003,33:57.8,,,,,
35,7500,7500,40,6380.474312,5866.065189,100,1,5,0.5,0.6,1,1980.6768373794814,5753.471657264712,1.1884061000508765,1.952381448410113,34:07.8,,,,,
